"Województwo";"Powiat";"Gmina";"Wybierany organ";"Liczba kandydatów";"Mieszkańcy";"Wyborcy";"Siedziba TKW";"Opis granic";"TERYT Gminy";"Liczba wyborców w części B spisu wyborów";"Liczba wysłanych pakietów wyborczych"
"wielkopolskie";"ostrowski";"gm. Nowe Skalmierzyce";"Burmistrz Gminy i Miasta Nowe Skalmierzyce";2;15524;12243;"Skalmierzyce";"gm. Nowe Skalmierzyce";"301702";0;4
"wielkopolskie";"ostrowski";"gm. Odolanów";"Burmistrz Gminy i Miasta Odolanów";3;14502;11440;"Odolanów";"gm. Odolanów";"301703";0;0
"wielkopolskie";"ostrowski";"gm. Ostrów Wielkopolski";"Wójt Gminy Ostrów Wielkopolski";3;19129;15201;"Ostrów Wielkopolski";"gm. Ostrów Wielkopolski";"301704";0;1
"wielkopolskie";"ostrowski";"gm. Przygodzice";"Wójt Gminy Przygodzice";2;12154;9646;"Przygodzice";"gm. Przygodzice";"301705";0;3
"wielkopolskie";"ostrowski";"gm. Raszków";"Burmistrz Gminy i Miasta Raszków";1;11487;9107;"Raszków";"gm. Raszków";"301706";0;0
"wielkopolskie";"ostrowski";"gm. Sieroszewice";"Wójt Gminy Sieroszewice";2;9440;7442;"Sieroszewice";"gm. Sieroszewice";"301707";0;0
"wielkopolskie";"ostrowski";"gm. Sośnie";"Wójt Gminy Sośnie";3;6328;5085;"Sośnie";"gm. Sośnie";"301708";0;0
"wielkopolskie";"ostrzeszowski";"gm. Czajków";"Wójt Gminy Czajków";1;2518;1977;"Czajków";"gm. Czajków";"301801";0;0
"wielkopolskie";"ostrzeszowski";"gm. Doruchów";"Wójt Gminy Doruchów";1;5271;4135;"Doruchów";"gm. Doruchów";"301802";0;0
"wielkopolskie";"ostrzeszowski";"gm. Grabów nad Prosną";"Burmistrz Miasta i Gminy Grabów nad Prosną";1;7714;6130;"Grabów nad Prosną";"gm. Grabów nad Prosną";"301803";0;0
"wielkopolskie";"ostrzeszowski";"gm. Kobyla Góra";"Wójt Gminy Kobyla Góra";3;6128;4757;"Kobyla Góra";"gm. Kobyla Góra";"301804";0;0
"wielkopolskie";"ostrzeszowski";"gm. Kraszewice";"Wójt Gminy Kraszewice";5;3586;2820;"Kraszewice";"gm. Kraszewice";"301805";0;1
"wielkopolskie";"ostrzeszowski";"gm. Mikstat";"Burmistrz Miasta i Gminy Mikstat";1;5860;4690;"Mikstat";"gm. Mikstat";"301806";0;1
"wielkopolskie";"ostrzeszowski";"gm. Ostrzeszów";"Burmistrz Miasta i Gminy Ostrzeszów";3;22948;18545;"Ostrzeszów";"gm. Ostrzeszów";"301807";1;3
"wielkopolskie";"pilski";"m. Piła";"Prezydent Miasta Piły";7;64389;53415;"Piła";"m. Piła";"301901";2;10
"wielkopolskie";"pilski";"gm. Białośliwie";"Wójt Gminy Białośliwie";2;4529;3609;"Białośliwie";"gm. Białośliwie";"301902";0;0
"wielkopolskie";"pilski";"gm. Kaczory";"Burmistrz Miasta i Gminy Kaczory";2;7550;5962;"Kaczory";"gm. Kaczory";"301903";0;4
"wielkopolskie";"pilski";"gm. Łobżenica";"Burmistrz Łobżenicy";4;9064;7105;"Łobżenica";"gm. Łobżenica";"301904";0;1
"wielkopolskie";"pilski";"gm. Miasteczko Krajeńskie";"Burmistrz Miasta i Gminy Miasteczko Krajeńskie";1;3037;2414;"Miasteczko Krajeńskie";"gm. Miasteczko Krajeńskie";"301905";0;0
"wielkopolskie";"pilski";"gm. Szydłowo";"Wójt Gminy Szydłowo";2;9551;7508;"Szydłowo";"gm. Szydłowo";"301906";0;2
"wielkopolskie";"pilski";"gm. Ujście";"Burmistrz Ujścia";3;7498;6052;"Ujście";"gm. Ujście";"301907";0;0
"wielkopolskie";"pilski";"gm. Wyrzysk";"Burmistrz Wyrzyska";4;13023;10404;"Wyrzysk";"gm. Wyrzysk";"301908";0;2
"wielkopolskie";"pilski";"gm. Wysoka";"Burmistrz Miasta i Gminy Wysoka";2;6202;4906;"Wysoka";"gm. Wysoka";"301909";0;0
"wielkopolskie";"pleszewski";"gm. Chocz";"Burmistrz Gminy Chocz";2;4582;3729;"Chocz";"gm. Chocz";"302001";0;0
"wielkopolskie";"pleszewski";"gm. Czermin";"Wójt Gminy Czermin";1;4888;3764;"Czermin";"gm. Czermin";"302002";0;0
"wielkopolskie";"pleszewski";"gm. Dobrzyca";"Burmistrz Gminy Dobrzyca";3;7830;6213;"Dobrzyca";"gm. Dobrzyca";"302003";0;1
"wielkopolskie";"pleszewski";"gm. Gizałki";"Wójt Gminy Gizałki";2;4534;3592;"Gizałki";"gm. Gizałki";"302004";3;0
"wielkopolskie";"pleszewski";"gm. Gołuchów";"Wójt Gminy Gołuchów";3;10659;8531;"Gołuchów";"gm. Gołuchów";"302005";0;0
"wielkopolskie";"pleszewski";"gm. Pleszew";"Burmistrz Miasta i Gminy Pleszew";1;27913;22831;"Pleszew";"gm. Pleszew";"302006";0;5
"wielkopolskie";"poznański";"m. Luboń";"Burmistrz Miasta Luboń";3;29364;23435;"Luboń";"m. Luboń";"302101";1;0
"wielkopolskie";"poznański";"m. Puszczykowo";"Burmistrz Miasta Puszczykowa";1;9322;7799;"Puszczykowo";"m. Puszczykowo";"302102";2;0
"wielkopolskie";"poznański";"gm. Buk";"Burmistrz Miasta i Gminy Buk";2;12564;9891;"Buk";"gm. Buk";"302103";0;1
"wielkopolskie";"poznański";"gm. Czerwonak";"Wójt Gminy Czerwonak";2;26529;21226;"Czerwonak";"gm. Czerwonak";"302104";5;2
"wielkopolskie";"poznański";"gm. Dopiewo";"Wójt Gminy Dopiewo";5;31924;23178;"Dopiewo";"gm. Dopiewo";"302105";2;4
"wielkopolskie";"poznański";"gm. Kleszczewo";"Wójt Gminy Kleszczewo";2;10427;7618;"Kleszczewo";"gm. Kleszczewo";"302106";0;0
"wielkopolskie";"poznański";"gm. Komorniki";"Wójt Gminy Komorniki";3;31230;22740;"Komorniki";"gm. Komorniki";"302107";2;2
"wielkopolskie";"poznański";"gm. Kostrzyn";"Burmistrz Gminy Kostrzyn";1;19228;14922;"Kostrzyn";"gm. Kostrzyn";"302108";1;0
"wielkopolskie";"poznański";"gm. Kórnik";"Burmistrz Miasta i Gminy Kórnik";4;32682;24169;"Kórnik";"gm. Kórnik";"302109";2;1
"wielkopolskie";"poznański";"gm. Mosina";"Burmistrz Gminy Mosina";3;33031;25678;"Mosina";"gm. Mosina";"302110";3;0
"wielkopolskie";"poznański";"gm. Murowana Goślina";"Burmistrz Miasta i Gminy Murowana Goślina";2;16558;13187;"Murowana Goślina";"gm. Murowana Goślina";"302111";3;0
"wielkopolskie";"poznański";"gm. Pobiedziska";"Burmistrz Miasta i Gminy Pobiedziska";2;19948;15788;"Pobiedziska";"gm. Pobiedziska";"302112";1;5
"wielkopolskie";"poznański";"gm. Rokietnica";"Wójt Gminy Rokietnica";2;21081;15607;"Rokietnica";"gm. Rokietnica";"302113";2;0
"wielkopolskie";"poznański";"gm. Stęszew";"Burmistrz Gminy Stęszew";3;15110;11976;"Stęszew";"gm. Stęszew";"302114";1;3
"wielkopolskie";"poznański";"gm. Suchy Las";"Wójt Gminy Suchy Las";3;18625;14236;"Suchy Las";"gm. Suchy Las";"302115";2;2
"wielkopolskie";"poznański";"gm. Swarzędz";"Burmistrz Miasta i Gminy Swarzędz";4;50764;39305;"Swarzędz";"gm. Swarzędz";"302116";3;6
"wielkopolskie";"poznański";"gm. Tarnowo Podgórne";"Wójt Gminy Tarnowo Podgórne";4;30891;23155;"Tarnowo Podgórne";"gm. Tarnowo Podgórne";"302117";5;0
"wielkopolskie";"rawicki";"gm. Bojanowo";"Burmistrz Bojanowa";5;8252;6474;"Bojanowo";"gm. Bojanowo";"302201";0;0
"wielkopolskie";"rawicki";"gm. Jutrosin";"Burmistrz Miasta i Gminy Jutrosin";2;6976;5399;"Jutrosin";"gm. Jutrosin";"302202";0;0
"wielkopolskie";"rawicki";"gm. Miejska Górka";"Burmistrz Miejskiej Górki";1;8914;7102;"Miejska Górka";"gm. Miejska Górka";"302203";0;2
"wielkopolskie";"rawicki";"gm. Pakosław";"Wójt Gminy Pakosław";1;4837;3693;"Pakosław";"gm. Pakosław";"302204";0;0
"wielkopolskie";"rawicki";"gm. Rawicz";"Burmistrz Gminy Rawicz";3;28616;23187;"Rawicz";"gm. Rawicz";"302205";2;8
"wielkopolskie";"słupecki";"m. Słupca";"Burmistrz Miasta Słupcy";4;12370;10320;"Słupca";"m. Słupca";"302301";0;1
"wielkopolskie";"słupecki";"gm. Lądek";"Wójt Gminy Lądek";1;5629;4479;"Lądek";"gm. Lądek";"302302";0;0
"wielkopolskie";"słupecki";"gm. Orchowo";"Wójt Gminy Orchowo";3;3701;2937;"Orchowo";"gm. Orchowo";"302303";0;0
"wielkopolskie";"słupecki";"gm. Ostrowite";"Wójt Gminy Ostrowite";1;4898;3944;"Ostrowite";"gm. Ostrowite";"302304";0;0
"wielkopolskie";"słupecki";"gm. Powidz";"Wójt Gminy Powidz";2;2289;1890;"Powidz";"gm. Powidz";"302305";1;0
"wielkopolskie";"słupecki";"gm. Słupca";"Wójt Gminy Słupca";5;9789;7730;"Słupca";"gm. Słupca";"302306";0;1
"wielkopolskie";"słupecki";"gm. Strzałkowo";"Wójt Gminy Strzałkowo";2;9777;7816;"Strzałkowo";"gm. Strzałkowo";"302307";0;0
"wielkopolskie";"słupecki";"gm. Zagórów";"Burmistrz Gminy Zagórów";2;8609;6983;"Zagórów";"gm. Zagórów";"302308";0;2
"wielkopolskie";"szamotulski";"m. Obrzycko";"Burmistrz Miasta Obrzycko";1;2324;1825;"Obrzycko";"m. Obrzycko";"302401";0;0
"wielkopolskie";"szamotulski";"gm. Duszniki";"Wójt Gminy Duszniki";1;9367;7270;"Duszniki";"gm. Duszniki";"302402";0;1
"wielkopolskie";"szamotulski";"gm. Kaźmierz";"Wójt Gminy Kaźmierz";2;9000;6939;"Kaźmierz";"gm. Kaźmierz";"302403";1;0
"wielkopolskie";"szamotulski";"gm. Obrzycko";"Wójt Gminy Obrzycko";3;4459;3475;"Obrzycko";"gm. Obrzycko";"302404";1;6
"wielkopolskie";"szamotulski";"gm. Ostroróg";"Burmistrz Miasta i Gminy Ostroróg";5;4769;3797;"Ostroróg";"gm. Ostroróg";"302405";1;0
"wielkopolskie";"szamotulski";"gm. Pniewy";"Burmistrz Gminy Pniewy";4;12082;9539;"Pniewy";"gm. Pniewy";"302406";1;1
"wielkopolskie";"szamotulski";"gm. Szamotuły";"Burmistrz Miasta i Gminy Szamotuły";7;28441;22961;"Szamotuły";"gm. Szamotuły";"302407";0;0
"wielkopolskie";"szamotulski";"gm. Wronki";"Burmistrz Miasta i Gminy Wronki";2;18017;14751;"Wronki";"gm. Wronki";"302408";1;0
"wielkopolskie";"średzki";"gm. Dominowo";"Wójt Gminy Dominowo";2;3395;2601;"Dominowo";"gm. Dominowo";"302501";0;0
"wielkopolskie";"średzki";"gm. Krzykosy";"Wójt Gminy Krzykosy";1;7156;5527;"Krzykosy";"gm. Krzykosy";"302502";0;1
"wielkopolskie";"średzki";"gm. Nowe Miasto nad Wartą";"Wójt Gminy w Nowym Mieście nad Wartą";2;8709;6863;"Nowe Miasto nad Wartą";"gm. Nowe Miasto nad Wartą";"302503";0;0
"wielkopolskie";"średzki";"gm. Środa Wielkopolska";"Burmistrz Miasta Środa Wielkopolska";4;31937;25115;"Środa Wielkopolska";"gm. Środa Wielkopolska";"302504";1;0
"wielkopolskie";"średzki";"gm. Zaniemyśl";"Wójt Gminy Zaniemyśl";3;6730;5276;"Zaniemyśl";"gm. Zaniemyśl";"302505";1;1
"wielkopolskie";"śremski";"gm. Brodnica";"Wójt Gminy Brodnica";1;4694;3707;"Brodnica";"gm. Brodnica";"302601";0;0
"wielkopolskie";"śremski";"gm. Dolsk";"Burmistrz Miasta i Gminy Dolsk";2;5865;4567;"Dolsk";"gm. Dolsk";"302602";1;0
"wielkopolskie";"śremski";"gm. Książ Wielkopolski";"Burmistrz Książa Wlkp.";1;8137;6399;"Książ Wlkp.";"gm. Książ Wielkopolski";"302603";0;0
"wielkopolskie";"śremski";"gm. Śrem";"Burmistrz Śremu";4;39958;31763;"Śrem";"gm. Śrem";"302604";1;1
"wielkopolskie";"turecki";"m. Turek";"Burmistrz Miasta Turku";4;24020;20182;"Turek";"m. Turek";"302701";0;8
"wielkopolskie";"turecki";"gm. Brudzew";"Wójt Gminy Brudzew";1;5902;4695;"Brudzew";"gm. Brudzew";"302702";0;0
"wielkopolskie";"turecki";"gm. Dobra";"Burmistrz Dobrej";1;5842;4697;"Dobra";"gm. Dobra";"302703";0;0
"wielkopolskie";"turecki";"gm. Kawęczyn";"Wójt Gminy Kawęczyn";2;5100;4057;"Kawęczyn";"gm. Kawęczyn";"302704";0;3
"wielkopolskie";"turecki";"gm. Malanów";"Wójt Gminy Malanów";4;6509;5193;"Malanów";"gm. Malanów";"302705";1;0
"wielkopolskie";"turecki";"gm. Przykona";"Wójt Gminy Przykona";6;4713;3676;"Przykona";"gm. Przykona";"302706";0;0
"wielkopolskie";"turecki";"gm. Tuliszków";"Burmistrz Gminy i Miasta Tuliszków";4;10242;8050;"Tuliszków";"gm. Tuliszków";"302707";1;0
"wielkopolskie";"turecki";"gm. Turek";"Wójt Gminy Turek";1;10543;8109;"Turek";"gm. Turek";"302708";0;0
"wielkopolskie";"turecki";"gm. Władysławów";"Wójt Gminy Władysławów";3;7951;6280;"Władysławów";"gm. Władysławów";"302709";2;0
"wielkopolskie";"wągrowiecki";"m. Wągrowiec";"Burmistrz Miasta Wągrowca";4;23565;19120;"Wągrowiec";"m. Wągrowiec";"302801";1;2
"wielkopolskie";"wągrowiecki";"gm. Damasławek";"Wójt Gminy Damasławek";2;5114;4042;"Damasławek";"gm. Damasławek";"302802";0;0
"wielkopolskie";"wągrowiecki";"gm. Gołańcz";"Burmistrz Miasta i Gminy Gołańcz";3;7802;6091;"Gołańcz";"gm. Gołańcz";"302803";0;0
"wielkopolskie";"wągrowiecki";"gm. Mieścisko";"Burmistrz Mieściska";1;5814;4590;"Mieścisko";"gm. Mieścisko";"302804";0;0
"wielkopolskie";"wągrowiecki";"gm. Skoki";"Burmistrz Miasta i Gminy Skoki";4;9776;7544;"Skoki";"gm. Skoki";"302805";0;0
"wielkopolskie";"wągrowiecki";"gm. Wapno";"Wójt Gminy Wapno";1;2805;2232;"Wapno";"gm. Wapno";"302806";0;0
"wielkopolskie";"wągrowiecki";"gm. Wągrowiec";"Wójt Gminy Wągrowiec";3;12295;9394;"Wągrowiec";"gm. Wągrowiec";"302807";0;0
"wielkopolskie";"wolsztyński";"gm. Przemęt";"Wójt Gminy Przemęt";2;13957;10859;"Przemęt";"gm. Przemęt";"302901";0;1
"wielkopolskie";"wolsztyński";"gm. Siedlec";"Wójt Gminy Siedlec";3;12507;9695;"Siedlec";"gm. Siedlec";"302902";1;0
"wielkopolskie";"wolsztyński";"gm. Wolsztyn";"Burmistrz Wolsztyna";4;29254;23189;"Wolsztyn";"gm. Wolsztyn";"302903";0;1
"wielkopolskie";"wrzesiński";"gm. Kołaczkowo";"Wójt Gminy Kołaczkowo";1;5693;4497;"Kołaczkowo";"gm. Kołaczkowo";"303001";0;1
"wielkopolskie";"wrzesiński";"gm. Miłosław";"Burmistrz Gminy Miłosław";1;9627;7710;"Miłosław";"gm. Miłosław";"303002";0;0
"wielkopolskie";"wrzesiński";"gm. Nekla";"Burmistrz Miasta i Gminy Nekla";1;7605;6007;"Nekla";"gm. Nekla";"303003";3;0
"wielkopolskie";"wrzesiński";"gm. Pyzdry";"Burmistrz Pyzdr";1;6680;5402;"Pyzdry";"gm. Pyzdry";"303004";0;0
"wielkopolskie";"wrzesiński";"gm. Września";"Burmistrz Miasta i Gminy Września";4;44620;35584;"Września";"gm. Września";"303005";3;7
"wielkopolskie";"złotowski";"m. Złotów";"Burmistrz Miasta Złotowa";5;16648;13881;"Złotów";"m. Złotów";"303101";0;2
"wielkopolskie";"złotowski";"gm. Jastrowie";"Burmistrz Gminy i Miasta Jastrowie";2;10497;8428;"Jastrowie";"gm. Jastrowie";"303102";0;4
"wielkopolskie";"złotowski";"gm. Krajenka";"Burmistrz Gminy i Miasta Krajenka";2;7275;5770;"Krajenka";"gm. Krajenka";"303103";0;2
"wielkopolskie";"złotowski";"gm. Lipka";"Wójt Gminy Lipka";1;5284;4172;"Lipka";"gm. Lipka";"303104";0;0
"wielkopolskie";"złotowski";"gm. Okonek";"Burmistrz Okonka";5;7955;6445;"Okonek";"gm. Okonek";"303105";0;0
"wielkopolskie";"złotowski";"gm. Tarnówka";"Wójt Gminy Tarnówka";2;3041;2364;"Tarnówka";"gm. Tarnówka";"303106";0;0
"wielkopolskie";"złotowski";"gm. Zakrzewo";"Wójt Gminy Zakrzewo";1;4784;3775;"Zakrzewo";"gm. Zakrzewo";"303107";0;1
"wielkopolskie";"złotowski";"gm. Złotów";"Wójt Gminy Złotów";1;9788;7580;"Złotów";"gm. Złotów";"303108";0;2
"wielkopolskie";"Kalisz";"m. Kalisz";"Prezydent Miasta Kalisza";5;87893;73471;"Kalisz";"m. Kalisz";"306101";2;26
"wielkopolskie";"Konin";"m. Konin";"Prezydent Miasta Konina";7;63950;54330;"Konin";"m. Konin";"306201";1;7
"wielkopolskie";"Leszno";"m. Leszno";"Prezydent Miasta Leszna";6;56083;46115;"Leszno";"m. Leszno";"306301";1;6
"wielkopolskie";"Poznań";"m. Poznań";"Prezydent Miasta Poznania";5;459831;379762;"Poznań";"m. Poznań";"306401";65;87
"zachodniopomorskie";"białogardzki";"m. Białogard";"Burmistrz Miasta Białogard";4;20769;17329;"Białogard";"m. Białogard";"320101";1;4
"zachodniopomorskie";"białogardzki";"gm. Białogard";"Wójt Gminy Białogard";3;7059;5714;"Białogard";"gm. Białogard";"320102";1;0
"zachodniopomorskie";"białogardzki";"gm. Karlino";"Burmistrz Karlina";2;8251;6632;"Karlino";"gm. Karlino";"320103";1;3
"zachodniopomorskie";"białogardzki";"gm. Tychowo";"Burmistrz Tychowa";3;6227;5120;"Tychowo";"gm. Tychowo";"320104";0;1
"zachodniopomorskie";"choszczeński";"gm. Bierzwnik";"Wójt Gminy Bierzwnik";3;4556;3675;"Bierzwnik";"gm. Bierzwnik";"320201";0;0
"zachodniopomorskie";"choszczeński";"gm. Choszczno";"Burmistrz Gminy Choszczno";5;19288;16113;"Choszczno";"gm. Choszczno";"320202";2;0
"zachodniopomorskie";"choszczeński";"gm. Drawno";"Burmistrz Gminy Drawno";2;4657;3888;"Drawno";"gm. Drawno";"320203";0;0
"zachodniopomorskie";"choszczeński";"gm. Krzęcin";"Wójt Gminy Krzęcin";1;3313;2707;"Krzęcin";"gm. Krzęcin";"320204";0;0
"zachodniopomorskie";"choszczeński";"gm. Pełczyce";"Burmistrz Pełczyc";2;7174;5756;"Pełczyce";"gm. Pełczyce";"320205";0;0
"zachodniopomorskie";"choszczeński";"gm. Recz";"Burmistrz Recza";2;4953;4034;"Recz";"gm. Recz";"320206";0;0
"zachodniopomorskie";"drawski";"gm. Czaplinek";"Burmistrz Czaplinka";5;10925;8921;"Czaplinek";"gm. Czaplinek";"320301";1;1
"zachodniopomorskie";"drawski";"gm. Drawsko Pomorskie";"Burmistrz Drawska Pomorskiego";3;15923;12984;"Drawsko Pomorskie";"gm. Drawsko Pomorskie";"320302";2;2
"zachodniopomorskie";"drawski";"gm. Kalisz Pomorski";"Burmistrz Kalisza Pomorskiego";3;6732;5342;"Kalisz Pomorski";"gm. Kalisz Pomorski";"320303";1;0
"zachodniopomorskie";"drawski";"gm. Wierzchowo";"Wójt Gminy Wierzchowo";3;4068;3528;"Wierzchowo";"gm. Wierzchowo";"320305";0;0
"zachodniopomorskie";"drawski";"gm. Złocieniec";"Burmistrz Złocieńca";3;15023;12288;"Złocieniec";"gm. Złocieniec";"320306";2;3
"zachodniopomorskie";"goleniowski";"gm. Goleniów";"Burmistrz Gminy Goleniów";4;33884;27517;"Goleniów";"gm. Goleniów";"320402";1;3
"zachodniopomorskie";"goleniowski";"gm. Maszewo";"Burmistrz Gminy Maszewo";5;8385;6617;"Maszewo";"gm. Maszewo";"320403";0;0
"zachodniopomorskie";"goleniowski";"gm. Nowogard";"Burmistrz Gminy Nowogard";5;22271;18474;"Nowogard";"gm. Nowogard";"320404";1;6
"zachodniopomorskie";"goleniowski";"gm. Osina";"Wójt Gminy Osina";1;2847;2287;"Osina";"gm. Osina";"320405";0;0
"zachodniopomorskie";"goleniowski";"gm. Przybiernów";"Wójt Gminy Przybiernów";4;4685;3802;"Przybiernów";"gm. Przybiernów";"320406";0;0
"zachodniopomorskie";"goleniowski";"gm. Stepnica";"Burmistrz Miasta i Gminy Stepnica";1;4500;3619;"Stepnica";"gm. Stepnica";"320407";0;1
"zachodniopomorskie";"gryficki";"gm. Brojce";"Wójt Gminy Brojce";1;3508;2748;"Brojce";"gm. Brojce";"320501";0;0
"zachodniopomorskie";"gryficki";"gm. Gryfice";"Burmistrz Gryfic";4;21383;17583;"Gryfice";"gm. Gryfice";"320502";0;1
"zachodniopomorskie";"gryficki";"gm. Karnice";"Wójt Gminy Karnice";1;3699;3038;"Karnice";"gm. Karnice";"320503";1;0
"zachodniopomorskie";"gryficki";"gm. Płoty";"Burmistrz Płotów";4;8062;6628;"Płoty";"gm. Płoty";"320504";2;0
"zachodniopomorskie";"gryficki";"gm. Rewal";"Wójt Gminy Rewal";1;3716;3151;"Rewal";"gm. Rewal";"320507";2;2
"zachodniopomorskie";"gryficki";"gm. Trzebiatów";"Burmistrz Gminy Trzebiatów";4;14445;11801;"Trzebiatów";"gm. Trzebiatów";"320508";0;4
"zachodniopomorskie";"gryfiński";"gm. Banie";"Wójt Gminy Banie";2;5782;4696;"Banie";"gm. Banie";"320601";1;0
"zachodniopomorskie";"gryfiński";"gm. Cedynia";"Burmistrz Gminy Cedynia";2;3944;3248;"Cedynia";"gm. Cedynia";"320602";9;0
"zachodniopomorskie";"gryfiński";"gm. Chojna";"Burmistrz Gminy Chojna";3;12779;10319;"Chojna";"gm. Chojna";"320603";2;0
"zachodniopomorskie";"gryfiński";"gm. Gryfino";"Burmistrz Miasta i Gminy Gryfino";5;28485;23416;"Gryfino";"gm. Gryfino";"320604";0;2
"zachodniopomorskie";"gryfiński";"gm. Mieszkowice";"Burmistrz Mieszkowic";4;6538;5267;"Mieszkowice";"gm. Mieszkowice";"320605";0;0
"zachodniopomorskie";"gryfiński";"gm. Moryń";"Burmistrz Gminy Moryń";2;4084;3276;"Moryń";"gm. Moryń";"320606";1;0
"zachodniopomorskie";"gryfiński";"gm. Stare Czarnowo";"Wójt Gminy Stare Czarnowo";2;3648;2982;"Stare Czarnowo";"gm. Stare Czarnowo";"320607";2;0
"zachodniopomorskie";"gryfiński";"gm. Trzcińsko-Zdrój";"Burmistrz Gminy Trzcińsko-Zdrój";2;4915;4048;"Trzcińsko-Zdrój";"gm. Trzcińsko-Zdrój";"320608";2;0
"zachodniopomorskie";"gryfiński";"gm. Widuchowa";"Wójt Gminy Widuchowa";1;4994;4025;"Widuchowa";"gm. Widuchowa";"320609";0;0
"zachodniopomorskie";"kamieński";"gm. Dziwnów";"Burmistrz Dziwnowa";2;3542;3036;"Dziwnów";"gm. Dziwnów";"320701";0;0
"zachodniopomorskie";"kamieński";"gm. Golczewo";"Burmistrz Golczewa";1;5485;4512;"Golczewo";"gm. Golczewo";"320702";1;1
"zachodniopomorskie";"kamieński";"gm. Kamień Pomorski";"Burmistrz Kamienia Pomorskiego";2;12868;10831;"Kamień Pomorski";"gm. Kamień Pomorski";"320703";4;3
"zachodniopomorskie";"kamieński";"gm. Międzyzdroje";"Burmistrz Międzyzdrojów";1;5742;4882;"Międzyzdroje";"gm. Międzyzdroje";"320704";4;0
"zachodniopomorskie";"kamieński";"gm. Świerzno";"Wójt Gminy Świerzno";1;3942;3200;"Świerzno";"gm. Świerzno";"320705";3;0
"zachodniopomorskie";"kamieński";"gm. Wolin";"Burmistrz Gminy Wolin";3;11269;9265;"Wolin";"gm. Wolin";"320706";2;1
"zachodniopomorskie";"kołobrzeski";"m. Kołobrzeg";"Prezydent Miasta Kołobrzeg";3;40211;34253;"Kołobrzeg";"m. Kołobrzeg";"320801";2;8
"zachodniopomorskie";"kołobrzeski";"gm. Dygowo";"Wójt Gminy Dygowo";2;5292;4317;"Dygowo";"gm. Dygowo";"320802";1;0
"zachodniopomorskie";"kołobrzeski";"gm. Gościno";"Burmistrz  Gościna";4;5174;4087;"Gościno";"gm. Gościno";"320803";1;0
"zachodniopomorskie";"kołobrzeski";"gm. Kołobrzeg";"Wójt Gminy Kołobrzeg";6;10480;8547;"Kołobrzeg";"gm. Kołobrzeg";"320804";3;1
"zachodniopomorskie";"kołobrzeski";"gm. Rymań";"Wójt Gminy Rymań";2;3742;3053;"Rymań";"gm. Rymań";"320805";0;0
"zachodniopomorskie";"kołobrzeski";"gm. Siemyśl";"Wójt Gminy Siemyśl";3;3813;3005;"Siemyśl";"gm. Siemyśl";"320806";0;0
"zachodniopomorskie";"kołobrzeski";"gm. Ustronie Morskie";"Wójt Gminy Ustronie Morskie";4;3611;2962;"Ustronie Morskie";"gm. Ustronie Morskie";"320807";0;0
"zachodniopomorskie";"koszaliński";"gm. Będzino";"Wójt Gminy Będzino";2;8270;6676;"Będzino";"gm. Będzino";"320901";1;2
"zachodniopomorskie";"koszaliński";"gm. Biesiekierz";"Wójt Gminy Biesiekierz";4;6406;5065;"Biesiekierz";"gm. Biesiekierz";"320902";0;0
"zachodniopomorskie";"koszaliński";"gm. Bobolice";"Burmistrz Bobolic";3;8234;6728;"Bobolice";"gm. Bobolice";"320903";0;0
"zachodniopomorskie";"koszaliński";"gm. Manowo";"Wójt Gminy Manowo";2;5361;4373;"Manowo";"gm. Manowo";"320904";0;0
"zachodniopomorskie";"koszaliński";"gm. Mielno";"Burmistrz Mielna";3;4516;3819;"Mielno";"gm. Mielno";"320905";6;0
"zachodniopomorskie";"koszaliński";"gm. Polanów";"Burmistrz Polanowa";1;7945;6464;"Polanów";"gm. Polanów";"320906";0;1
"zachodniopomorskie";"koszaliński";"gm. Sianów";"Burmistrz Gminy i Miasta Sianów";2;13234;10728;"Sianów";"gm. Sianów";"320907";0;1
"zachodniopomorskie";"koszaliński";"gm. Świeszyno";"Wójt Gminy Świeszyno";2;8097;6365;"Świeszyno";"gm. Świeszyno";"320908";1;0
"zachodniopomorskie";"myśliborski";"gm. Barlinek";"Burmistrz Barlinka";4;17329;14253;"Barlinek";"gm. Barlinek";"321001";3;0
"zachodniopomorskie";"myśliborski";"gm. Boleszkowice";"Wójt Gminy Boleszkowice";1;2689;2169;"Boleszkowice";"gm. Boleszkowice";"321002";0;0
"zachodniopomorskie";"myśliborski";"gm. Dębno";"Burmistrz Gminy Dębno";5;18514;15165;"Dębno";"gm. Dębno";"321003";0;0
"zachodniopomorskie";"myśliborski";"gm. Myślibórz";"Burmistrz Myśliborza";2;17917;14893;"Myślibórz";"gm. Myślibórz";"321004";0;0
"zachodniopomorskie";"myśliborski";"gm. Nowogródek Pomorski";"Wójt Gminy Nowogródek Pomorski";3;3282;2603;"Nowogródek Pomorski";"gm. Nowogródek Pomorski";"321005";2;0
"zachodniopomorskie";"policki";"gm. Dobra (Szczecińska)";"Wójt Gminy Dobra";5;26313;20073;"Dobra Szczecińska";"gm. Dobra (Szczecińska)";"321101";11;0
"zachodniopomorskie";"policki";"gm. Kołbaskowo";"Wójt Gminy Kołbaskowo";2;13585;10424;"Kołbaskowo";"gm. Kołbaskowo";"321102";1;1
